Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1973","1973","tonnes","280000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1974","1974","tonnes","275000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1975","1975","tonnes","195040","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1976","1976","tonnes","170000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1977","1977","tonnes","300000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1978","1978","tonnes","473760","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1979","1979","tonnes","568000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1980","1980","tonnes","543400","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1981","1981","tonnes","396200","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1982","1982","tonnes","477000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1983","1983","tonnes","639000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1984","1984","tonnes","617100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1985","1985","tonnes","840800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1986","1986","tonnes","733270","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1987","1987","tonnes","770860","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1988","1988","tonnes","859850","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1989","1989","tonnes","915500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1990","1990","tonnes","881561","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1991","1991","tonnes","1073851","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1992","1992","tonnes","918397","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1993","1993","tonnes","879140","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1994","1994","tonnes","1037950","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1995","1995","tonnes","891390","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1996","1996","tonnes","1249500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1997","1997","tonnes","1186610","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1998","1998","tonnes","1114000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","1999","1999","tonnes","1140780","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2000","2000","tonnes","1090350","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2001","2001","tonnes","1154600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2002","2002","tonnes","1334380","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2003","2003","tonnes","1401470","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2004","2004","tonnes","1481800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2005","2005","tonnes","1478540","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2006","2006","tonnes","1569100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2007","2007","tonnes","1437215","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2008","2008","tonnes","1536560","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2009","2009","tonnes","1234470","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2010","2010","tonnes","1604620","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2011","2011","tonnes","1721402","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2012","2012","tonnes","1656891","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2013","2013","tonnes","1928606","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2014","2014","tonnes","1950982","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2015","2015","tonnes","1924430","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2016","2016","tonnes","1743617","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2017","2017","tonnes","1924871","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2018","2018","tonnes","1869149","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2019","2019","tonnes","1956711","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01510","Pommes de terre","2020","2020","tonnes","1707068","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1961","1961","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1962","1962","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1963","1963","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1964","1964","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1965","1965","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1966","1966","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1967","1967","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1968","1968","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1969","1969","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1970","1970","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1971","1971","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1972","1972","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1973","1973","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1974","1974","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1975","1975","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1976","1976","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1977","1977","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1978","1978","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1979","1979","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1980","1980","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1981","1981","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1982","1982","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1983","1983","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1984","1984","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1985","1985","ha","6500","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1986","1986","ha","6500","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1987","1987","ha","6500","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1988","1988","ha","7000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1989","1989","ha","6000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1990","1990","ha","6500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1991","1991","ha","6600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1992","1992","ha","7000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1993","1993","ha","7400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1994","1994","ha","7400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1995","1995","ha","6800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1996","1996","ha","6900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1997","1997","ha","6700","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1998","1998","ha","6700","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","1999","1999","ha","6800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2000","2000","ha","6800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2001","2001","ha","7030","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2002","2002","ha","6800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2003","2003","ha","7400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2004","2004","ha","7500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2005","2005","ha","7900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2006","2006","ha","8000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2007","2007","ha","8183","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2008","2008","ha","8132","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2009","2009","ha","8608","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2010","2010","ha","8951","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2011","2011","ha","7542","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2012","2012","ha","8491","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2013","2013","ha","14618","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2014","2014","ha","14816","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2015","2015","ha","14056","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2016","2016","ha","14926","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2017","2017","ha","15351","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2018","2018","ha","15451","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2019","2019","ha","15790","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01346","Prunes et prunelles","2020","2020","ha","16198","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1985","1985","hg/ha","61538","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1986","1986","hg/ha","69231","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1987","1987","hg/ha","63077","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1988","1988","hg/ha","81429","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1989","1989","hg/ha","60000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1990","1990","hg/ha","72769","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1991","1991","hg/ha","61970","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1992","1992","hg/ha","64286","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1993","1993","hg/ha","57297","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1994","1994","hg/ha","77027","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1995","1995","hg/ha","48235","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1996","1996","hg/ha","69565","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1997","1997","hg/ha","69403","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1998","1998","hg/ha","61045","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","1999","1999","hg/ha","75588","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2000","2000","hg/ha","57794","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2001","2001","hg/ha","89758","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2002","2002","hg/ha","63382","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2003","2003","hg/ha","72838","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2004","2004","hg/ha","63733","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2005","2005","hg/ha","77215","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2006","2006","hg/ha","100375","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2007","2007","hg/ha","96874","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2008","2008","hg/ha","80615","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2009","2009","hg/ha","85661","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2010","2010","hg/ha","87980","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2011","2011","hg/ha","85798","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2012","2012","hg/ha","88043","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2013","2013","hg/ha","74814","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2014","2014","hg/ha","62684","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2015","2015","hg/ha","87657","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2016","2016","hg/ha","82793","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2017","2017","hg/ha","116857","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2018","2018","hg/ha","132821","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2019","2019","hg/ha","95939","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01346","Prunes et prunelles","2020","2020","hg/ha","88565","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1961","1961","tonnes","4300","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1962","1962","tonnes","4510","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1963","1963","tonnes","3000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1964","1964","tonnes","4573","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1965","1965","tonnes","7452","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1966","1966","tonnes","4173","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1967","1967","tonnes","4600","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1968","1968","tonnes","4600","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1969","1969","tonnes","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1970","1970","tonnes","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1971","1971","tonnes","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1972","1972","tonnes","8000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1973","1973","tonnes","10000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1974","1974","tonnes","12000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1975","1975","tonnes","14000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1976","1976","tonnes","16000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1977","1977","tonnes","18000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1978","1978","tonnes","20000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1979","1979","tonnes","25000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1980","1980","tonnes","28000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1981","1981","tonnes","30000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1982","1982","tonnes","32000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1983","1983","tonnes","35000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1984","1984","tonnes","38000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1985","1985","tonnes","40000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1986","1986","tonnes","45000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1987","1987","tonnes","41000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1988","1988","tonnes","57000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1989","1989","tonnes","36000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1990","1990","tonnes","47300","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1991","1991","tonnes","40900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1992","1992","tonnes","45000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1993","1993","tonnes","42400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1994","1994","tonnes","57000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1995","1995","tonnes","32800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1996","1996","tonnes","48000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1997","1997","tonnes","46500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1998","1998","tonnes","40900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","1999","1999","tonnes","51400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2000","2000","tonnes","39300","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2001","2001","tonnes","63100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2002","2002","tonnes","43100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2003","2003","tonnes","53900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2004","2004","tonnes","47800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2005","2005","tonnes","61000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2006","2006","tonnes","80300","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2007","2007","tonnes","79272","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2008","2008","tonnes","65556","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2009","2009","tonnes","73737","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2010","2010","tonnes","78751","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2011","2011","tonnes","64709","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01346","Prunes et prunelles","2012","2012","tonnes","74757","A","Chiffre officiel"
